Algorithm, Descending?, n, Runtime (s), SOL, OPT, SOL/OPT
ptas_wf, True, 100000, 6.832137, 52719, 50121, 1.051835
ptas_wf, True, 100000, 6.772094, 52671, 50021, 1.052978
ptas_wf, True, 100000, 6.813723, 52614, 50006, 1.052154
ptas_wf, True, 100000, 6.723245, 52888, 50106, 1.055522
ptas_wf, True, 100000, 6.76884, 52448, 49922, 1.050599
ptas_wf, True, 100000, 6.777498, 52649, 50044, 1.052054
ptas_wf, True, 100000, 6.770382, 52578, 49981, 1.05196
ptas_wf, True, 100000, 6.737924, 52790, 50123, 1.053209
ptas_wf, True, 100000, 6.807988, 52506, 49959, 1.050982
ptas_wf, True, 100000, 6.761422, 52672, 50113, 1.051065
ptas_wf, True, 100000, 6.779242, 52841, 50139, 1.05389
ptas_wf, True, 100000, 6.950646, 52507, 49914, 1.051949
ptas_wf, True, 100000, 6.816637, 52804, 50145, 1.053026
ptas_wf, True, 100000, 6.751279, 52622, 49993, 1.052587
ptas_wf, True, 100000, 6.802028, 52934, 50171, 1.055072
ptas_wf, True, 100000, 6.761194, 52684, 50025, 1.053153
ptas_wf, True, 100000, 6.801532, 52578, 49986, 1.051855
ptas_wf, True, 100000, 6.754123, 52508, 49946, 1.051295
ptas_wf, True, 100000, 6.826943, 52634, 50066, 1.051292
ptas_wf, True, 100000, 6.835925, 52473, 49872, 1.052154
ptas_wf, True, 100000, 6.763849, 52764, 50097, 1.053237
ptas_wf, True, 100000, 6.850982, 52570, 50009, 1.051211
ptas_wf, True, 100000, 6.89327, 52695, 50083, 1.052153
ptas_wf, True, 100000, 6.989788, 52694, 50074, 1.052323
ptas_wf, True, 100000, 6.706696, 52580, 49998, 1.051642
ptas_wf, True, 100000, 6.820137, 52549, 49943, 1.052179
ptas_wf, True, 100000, 7.117463, 52655, 49984, 1.053437
ptas_wf, True, 100000, 7.493115, 52574, 49940, 1.052743
ptas_wf, True, 100000, 6.840424, 52574, 49986, 1.051774
ptas_wf, True, 100000, 6.80286, 52628, 50076, 1.050963
ptas_wf, True, 100000, 6.797269, 52482, 49945, 1.050796
ptas_wf, True, 100000, 6.912191, 52771, 50176, 1.051718
ptas_wf, True, 100000, 6.827679, 52680, 50031, 1.052947
ptas_wf, True, 100000, 6.809181, 52532, 49935, 1.052008
ptas_wf, True, 100000, 6.828676, 52765, 50182, 1.051473
ptas_wf, True, 100000, 6.853862, 52494, 49917, 1.051626
ptas_wf, True, 100000, 6.82446, 52515, 49897, 1.052468
ptas_wf, True, 100000, 6.754655, 52683, 50012, 1.053407
ptas_wf, True, 100000, 6.95708, 52470, 49909, 1.051313
ptas_wf, True, 100000, 7.17376, 52859, 50231, 1.052318
ptas_wf, True, 100000, 6.904624, 52688, 50099, 1.051678
ptas_wf, True, 100000, 6.928442, 52985, 50148, 1.056573
ptas_wf, True, 100000, 7.070597, 52583, 49990, 1.05187
ptas_wf, True, 100000, 6.881392, 52404, 49805, 1.052184
ptas_wf, True, 100000, 6.853302, 52674, 50016, 1.053143
ptas_wf, True, 100000, 6.868371, 52655, 50031, 1.052447
ptas_wf, True, 100000, 6.880947, 52713, 50060, 1.052996
ptas_wf, True, 100000, 6.835998, 52718, 50061, 1.053075
ptas_wf, True, 100000, 6.889553, 52592, 50017, 1.051482
ptas_wf, True, 100000, 6.815893, 52486, 49934, 1.051107
ptas_wf, True, 100000, 6.89331, 52644, 50044, 1.051954
ptas_wf, True, 100000, 6.820311, 52818, 50177, 1.052634
ptas_wf, True, 100000, 6.86225, 52629, 49965, 1.053317
ptas_wf, True, 100000, 6.772065, 52616, 49995, 1.052425
ptas_wf, True, 100000, 7.006875, 52402, 49907, 1.049993
ptas_wf, True, 100000, 6.857172, 52820, 50105, 1.054186
ptas_wf, True, 100000, 6.837506, 52525, 49942, 1.05172
ptas_wf, True, 100000, 6.863602, 52463, 49960, 1.0501
Doing PTAS, eps=0.05
ptas_wf, True, 100000, 6.910593, 51376, 50032, 1.026863
ptas_wf, True, 100000, 6.803806, 51343, 50027, 1.026306
ptas_wf, True, 100000, 6.93325, 51370, 50057, 1.02623
ptas_wf, True, 100000, 6.853464, 51363, 50023, 1.026788
ptas_wf, True, 100000, 7.004533, 51312, 49989, 1.026466
ptas_wf, True, 100000, 6.947609, 51417, 49997, 1.028402
ptas_wf, True, 100000, 6.949876, 51475, 50085, 1.027753
ptas_wf, True, 100000, 6.926796, 51242, 49942, 1.02603
ptas_wf, True, 100000, 6.960244, 51665, 50161, 1.029983
ptas_wf, True, 100000, 6.990034, 51171, 49866, 1.02617
ptas_wf, True, 100000, 7.007802, 51338, 49990, 1.026965
ptas_wf, True, 100000, 7.012122, 51278, 49966, 1.026258
ptas_wf, True, 100000, 7.018437, 51432, 50037, 1.027879
ptas_wf, True, 100000, 6.869656, 51404, 50062, 1.026807
ptas_wf, True, 100000, 6.849033, 51227, 49904, 1.026511
ptas_wf, True, 100000, 6.929426, 51321, 50000, 1.02642
ptas_wf, True, 100000, 6.897908, 51461, 50117, 1.026817
ptas_wf, True, 100000, 6.881685, 51465, 50114, 1.026959
ptas_wf, True, 100000, 6.920063, 51458, 50109, 1.026921
ptas_wf, True, 100000, 7.005273, 51288, 49945, 1.02689
ptas_wf, True, 100000, 7.005889, 51295, 49976, 1.026393
ptas_wf, True, 100000, 6.973867, 51282, 49946, 1.026749
ptas_wf, True, 100000, 7.039921, 51524, 50032, 1.029821
ptas_wf, True, 100000, 6.816711, 51446, 50033, 1.028241
ptas_wf, True, 100000, 6.87435, 51189, 49834, 1.02719
ptas_wf, True, 100000, 6.890705, 51358, 50029, 1.026565
ptas_wf, True, 100000, 6.937321, 51387, 50084, 1.026016
ptas_wf, True, 100000, 6.933522, 51316, 49948, 1.027388
ptas_wf, True, 100000, 6.98737, 51618, 50197, 1.028308
ptas_wf, True, 100000, 7.109808, 51329, 49999, 1.026601
ptas_wf, True, 100000, 6.974587, 51261, 49905, 1.027172
ptas_wf, True, 100000, 6.993404, 51490, 50094, 1.027868
ptas_wf, True, 100000, 7.004338, 51221, 49936, 1.025733
ptas_wf, True, 100000, 7.031338, 51418, 50042, 1.027497
ptas_wf, True, 100000, 6.978033, 51389, 50042, 1.026917
ptas_wf, True, 100000, 6.959417, 51421, 50012, 1.028173
ptas_wf, True, 100000, 6.899584, 51403, 50046, 1.027115
ptas_wf, True, 100000, 6.878625, 51344, 49996, 1.026962
ptas_wf, True, 100000, 6.861549, 51413, 50056, 1.02711
ptas_wf, True, 100000, 6.893063, 51419, 50054, 1.027271
ptas_wf, True, 100000, 6.926009, 51350, 50005, 1.026897
ptas_wf, True, 100000, 6.938161, 51311, 49980, 1.026631
ptas_wf, True, 100000, 6.972359, 51221, 49846, 1.027585
ptas_wf, True, 100000, 6.99182, 51209, 49939, 1.025431
ptas_wf, True, 100000, 6.994729, 51439, 50035, 1.02806
ptas_wf, True, 100000, 6.88618, 51512, 50047, 1.029272
ptas_wf, True, 100000, 6.76833, 51328, 49988, 1.026806
ptas_wf, True, 100000, 6.904612, 51289, 49994, 1.025903
ptas_wf, True, 100000, 6.921306, 51435, 50020, 1.028289
ptas_wf, True, 100000, 6.951363, 51392, 50010, 1.027634
ptas_wf, True, 100000, 6.927188, 51168, 49850, 1.026439
ptas_wf, True, 100000, 6.997107, 51395, 50035, 1.027181
ptas_wf, True, 100000, 6.984862, 51399, 50065, 1.026645
ptas_wf, True, 100000, 6.945553, 51461, 50068, 1.027822
ptas_wf, True, 100000, 6.992435, 51298, 49935, 1.027295
ptas_wf, True, 100000, 7.012945, 51508, 50082, 1.028473
ptas_wf, True, 100000, 6.971746, 51393, 50015, 1.027552
ptas_wf, True, 100000, 6.880798, 51317, 49931, 1.027758
ptas_wf, True, 100000, 6.895591, 51100, 49809, 1.025919
ptas_wf, True, 100000, 6.928715, 51478, 50116, 1.027177
ptas_wf, True, 100000, 6.946836, 51347, 50011, 1.026714
ptas_wf, True, 100000, 6.916724, 51590, 50126, 1.029206
ptas_wf, True, 100000, 6.923139, 51282, 49995, 1.025743
ptas_wf, True, 100000, 7.044389, 51512, 50132, 1.027527
Doing PTAS, eps=0.01
ptas_wf, True, 100000, 7.091275, 50177, 49843, 1.006701
ptas_wf, True, 100000, 7.062087, 50322, 49998, 1.00648
ptas_wf, True, 100000, 6.843636, 50184, 49895, 1.005792
ptas_wf, True, 100000, 7.018814, 50371, 49994, 1.007541
ptas_wf, True, 100000, 7.025708, 50304, 49993, 1.006221
ptas_wf, True, 100000, 7.037489, 50441, 50059, 1.007631
ptas_wf, True, 100000, 7.024968, 50276, 49950, 1.006527
ptas_wf, True, 100000, 6.995772, 50130, 49830, 1.00602
ptas_wf, True, 100000, 6.994253, 50270, 49960, 1.006205
ptas_wf, True, 100000, 6.959969, 50308, 50013, 1.005898
ptas_wf, True, 100000, 6.953563, 50325, 50002, 1.00646
ptas_wf, True, 100000, 6.947831, 50414, 50028, 1.007716
ptas_wf, True, 100000, 7.123427, 50381, 50012, 1.007378
ptas_wf, True, 100000, 7.167628, 50422, 50042, 1.007594
ptas_wf, True, 100000, 6.935297, 50528, 50099, 1.008563
ptas_wf, True, 100000, 7.042433, 50448, 50101, 1.006926
ptas_wf, True, 100000, 6.980327, 50265, 49933, 1.006649
ptas_wf, True, 100000, 7.075784, 50271, 49946, 1.006507
ptas_wf, True, 100000, 7.087785, 50329, 50009, 1.006399
ptas_wf, True, 100000, 7.211758, 50237, 49914, 1.006471
ptas_wf, True, 100000, 7.028731, 50420, 50093, 1.006528
ptas_wf, True, 100000, 7.101529, 50191, 49890, 1.006033
ptas_wf, True, 100000, 7.088811, 50366, 50053, 1.006253
ptas_wf, True, 100000, 7.128102, 50257, 49939, 1.006368
ptas_wf, True, 100000, 7.114707, 50450, 50046, 1.008073
ptas_wf, True, 100000, 6.925655, 50245, 49922, 1.00647
ptas_wf, True, 100000, 7.022355, 50526, 50141, 1.007678
ptas_wf, True, 100000, 7.132016, 50373, 50044, 1.006574
ptas_wf, True, 100000, 7.032464, 50386, 49994, 1.007841
ptas_wf, True, 100000, 7.025066, 50368, 50052, 1.006313
ptas_wf, True, 100000, 7.159214, 50402, 50004, 1.007959
ptas_wf, True, 100000, 7.288051, 50521, 50109, 1.008222
ptas_wf, True, 100000, 7.009907, 50181, 49892, 1.005793
ptas_wf, True, 100000, 7.066263, 50584, 50199, 1.007669
ptas_wf, True, 100000, 7.184364, 50262, 49958, 1.006085
ptas_wf, True, 100000, 7.110816, 50527, 50078, 1.008966
ptas_wf, True, 100000, 7.121729, 50327, 49970, 1.007144
ptas_wf, True, 100000, 7.173785, 50257, 49942, 1.006307
ptas_wf, True, 100000, 7.158151, 50243, 49942, 1.006027
ptas_wf, True, 100000, 7.226908, 50311, 49994, 1.006341
ptas_wf, True, 100000, 7.193794, 50247, 49939, 1.006168
ptas_wf, True, 100000, 7.069829, 50497, 50032, 1.009294
ptas_wf, True, 100000, 7.338001, 50393, 49995, 1.007961
ptas_wf, True, 100000, 7.148033, 50290, 49979, 1.006223
ptas_wf, True, 100000, 7.201432, 50373, 50002, 1.00742
ptas_wf, True, 100000, 7.069689, 50289, 49961, 1.006565
ptas_wf, True, 100000, 7.106659, 50290, 49950, 1.006807
ptas_wf, True, 100000, 7.09836, 50450, 50090, 1.007187
ptas_wf, True, 100000, 7.015588, 50434, 50049, 1.007692
ptas_wf, True, 100000, 7.059191, 50751, 50199, 1.010996
ptas_wf, True, 100000, 7.007679, 50439, 50064, 1.00749
ptas_wf, True, 100000, 7.10012, 50203, 49891, 1.006254
ptas_wf, True, 100000, 7.172259, 50409, 50065, 1.006871
ptas_wf, True, 100000, 7.558388, 50313, 49987, 1.006522
ptas_wf, True, 100000, 6.998313, 50267, 49956, 1.006225
ptas_wf, True, 100000, 7.356977, 50327, 50007, 1.006399
ptas_wf, True, 100000, 7.756213, 50210, 49883, 1.006555
ptas_wf, True, 100000, 6.978428, 50296, 50014, 1.005638
ptas_wf, True, 100000, 7.035654, 50415, 50015, 1.007998
ptas_wf, True, 100000, 7.118987, 50381, 50016, 1.007298
ptas_wf, True, 100000, 6.883694, 50298, 49991, 1.006141
ptas_wf, True, 100000, 7.183385, 50689, 50240, 1.008937
ptas_wf, True, 100000, 7.031845, 50460, 50096, 1.007266
ptas_wf, True, 100000, 7.164795, 50177, 49889, 1.005773
Doing PTAS, eps=0.001
ptas_wf, True, 100000, 7.185436, 50155, 50008, 1.00294
ptas_wf, True, 100000, 7.13889, 50165, 50065, 1.001997
ptas_wf, True, 100000, 7.220936, 50077, 49993, 1.00168
ptas_wf, True, 100000, 7.111044, 50306, 50133, 1.003451
ptas_wf, True, 100000, 7.011166, 50061, 49983, 1.001561
ptas_wf, True, 100000, 7.018775, 50203, 50068, 1.002696
ptas_wf, True, 100000, 7.084741, 50141, 49992, 1.00298
ptas_wf, True, 100000, 7.089275, 49756, 49698, 1.001167
ptas_wf, True, 100000, 7.018498, 50324, 50137, 1.00373
ptas_wf, True, 100000, 7.077965, 50078, 49893, 1.003708
ptas_wf, True, 100000, 6.987322, 50185, 50085, 1.001997
ptas_wf, True, 100000, 7.133707, 50181, 50032, 1.002978
ptas_wf, True, 100000, 7.080501, 50032, 49929, 1.002063
ptas_wf, True, 100000, 6.927949, 50031, 49959, 1.001441
ptas_wf, True, 100000, 6.936967, 49959, 49888, 1.001423
ptas_wf, True, 100000, 7.033329, 50015, 49929, 1.001722
ptas_wf, True, 100000, 7.102797, 50026, 49932, 1.001883
ptas_wf, True, 100000, 6.959677, 49934, 49877, 1.001143
ptas_wf, True, 100000, 7.044615, 50251, 50045, 1.004116
ptas_wf, True, 100000, 7.000912, 50233, 50105, 1.002555
ptas_wf, True, 100000, 6.994823, 50096, 49989, 1.00214
ptas_wf, True, 100000, 7.064649, 50221, 50030, 1.003818
ptas_wf, True, 100000, 7.010142, 50085, 49953, 1.002642
ptas_wf, True, 100000, 7.017054, 50082, 49965, 1.002342
ptas_wf, True, 100000, 6.940142, 50105, 50004, 1.00202
ptas_wf, True, 100000, 7.060425, 50236, 50089, 1.002935
ptas_wf, True, 100000, 7.061833, 50061, 49942, 1.002383
ptas_wf, True, 100000, 6.963173, 50186, 50018, 1.003359
ptas_wf, True, 100000, 6.938276, 50118, 50028, 1.001799
ptas_wf, True, 100000, 6.919969, 49943, 49868, 1.001504
ptas_wf, True, 100000, 6.954914, 50166, 50017, 1.002979
ptas_wf, True, 100000, 6.993651, 50068, 49973, 1.001901
ptas_wf, True, 100000, 7.028736, 50253, 50121, 1.002634
ptas_wf, True, 100000, 7.020618, 50477, 50188, 1.005758
ptas_wf, True, 100000, 6.982101, 50193, 49944, 1.004986
ptas_wf, True, 100000, 6.983807, 50044, 49949, 1.001902
ptas_wf, True, 100000, 6.95039, 50187, 50094, 1.001857
ptas_wf, True, 100000, 7.066195, 50355, 50094, 1.00521
ptas_wf, True, 100000, 7.072687, 50069, 49976, 1.001861
ptas_wf, True, 100000, 7.079876, 49895, 49831, 1.001284
ptas_wf, True, 100000, 7.043048, 50145, 50030, 1.002299
ptas_wf, True, 100000, 6.973478, 49949, 49891, 1.001163
ptas_wf, True, 100000, 6.986916, 50172, 50010, 1.003239
ptas_wf, True, 100000, 7.06082, 50168, 50050, 1.002358
ptas_wf, True, 100000, 6.996149, 50239, 49995, 1.00488
ptas_wf, True, 100000, 6.95327, 50041, 49940, 1.002022
ptas_wf, True, 100000, 7.040046, 50276, 50124, 1.003032
ptas_wf, True, 100000, 7.084056, 50309, 50181, 1.002551
ptas_wf, True, 100000, 6.990433, 50097, 49971, 1.002521
ptas_wf, True, 100000, 7.106543, 50101, 49986, 1.002301
ptas_wf, True, 100000, 7.126389, 50190, 50004, 1.00372
ptas_wf, True, 100000, 7.06806, 50308, 50128, 1.003591
ptas_wf, True, 100000, 7.116147, 49949, 49873, 1.001524
ptas_wf, True, 100000, 7.199418, 50189, 50082, 1.002136
ptas_wf, True, 100000, 7.232055, 50174, 50026, 1.002958
ptas_wf, True, 100000, 7.251054, 50280, 50086, 1.003873
ptas_wf, True, 100000, 7.180651, 50084, 50017, 1.00134
ptas_wf, True, 100000, 7.32847, 50342, 50184, 1.003148
ptas_wf, True, 100000, 7.162139, 50307, 50124, 1.003651
ptas_wf, True, 100000, 7.010775, 50193, 50083, 1.002196
ptas_wf, True, 100000, 7.166537, 50206, 50080, 1.002516
ptas_wf, True, 100000, 7.019086, 50078, 49992, 1.00172
ptas_wf, True, 100000, 6.976751, 50011, 49926, 1.001703
ptas_wf, True, 100000, 6.942096, 50251, 50062, 1.003775
