first_fit, False, 10000, 11.810633, 5134, 4995, 1.027828
first_fit, True, 10000, 12.761843, 5059, 5035, 1.004767
first_fit, False, 10000, 11.856509, 5203, 5031, 1.034188
first_fit, True, 10000, 12.914446, 5060, 5033, 1.005365
first_fit, False, 10000, 11.976861, 5253, 5080, 1.034055
first_fit, True, 10000, 12.588821, 5005, 4984, 1.004213
first_fit, False, 10000, 11.704069, 5136, 4991, 1.029052
first_fit, True, 10000, 12.666761, 5011, 4994, 1.003404
first_fit, False, 10000, 11.627986, 5126, 4979, 1.029524
first_fit, True, 10000, 12.523611, 5021, 4995, 1.005205
first_fit, False, 10000, 11.71793, 5165, 5015, 1.02991
first_fit, True, 10000, 12.568231, 5047, 5010, 1.007385
first_fit, False, 10000, 11.655415, 5124, 4985, 1.027884
first_fit, True, 10000, 12.54584, 4974, 4961, 1.00262
first_fit, False, 10000, 11.799755, 5175, 5028, 1.029236
first_fit, True, 10000, 12.60746, 4981, 4971, 1.002012
first_fit, False, 10000, 11.696811, 5105, 4970, 1.027163
first_fit, True, 10000, 12.607533, 5027, 4997, 1.006004
first_fit, False, 10000, 11.720319, 5213, 5041, 1.03412
first_fit, True, 10000, 12.626779, 5026, 5004, 1.004396
first_fit, False, 10000, 11.819567, 5104, 4961, 1.028825
first_fit, True, 10000, 12.607883, 5030, 4993, 1.00741
first_fit, False, 10000, 11.837405, 5167, 5018, 1.029693
first_fit, True, 10000, 12.847116, 5068, 5038, 1.005955
first_fit, False, 10000, 11.82548, 5204, 5045, 1.031516
first_fit, True, 10000, 12.771283, 5064, 5040, 1.004762
first_fit, False, 10000, 11.782349, 5147, 5013, 1.026731
first_fit, True, 10000, 12.617329, 5064, 5013, 1.010174
first_fit, False, 10000, 11.742026, 5128, 4988, 1.028067
first_fit, True, 10000, 12.737242, 5031, 5015, 1.00319
first_fit, False, 10000, 11.733521, 5184, 5022, 1.032258
first_fit, True, 10000, 12.562135, 5014, 4991, 1.004608
first_fit, False, 10000, 11.70683, 5180, 5018, 1.032284
first_fit, True, 10000, 12.468384, 4977, 4965, 1.002417
first_fit, False, 10000, 11.771801, 5112, 4986, 1.025271
first_fit, True, 10000, 12.760327, 5059, 5030, 1.005765
first_fit, False, 10000, 11.859079, 5165, 5026, 1.027656
first_fit, True, 10000, 12.612843, 5013, 4998, 1.003001
first_fit, False, 10000, 11.706495, 5118, 4982, 1.027298
first_fit, True, 10000, 12.752084, 5087, 5039, 1.009526
first_fit, False, 10000, 11.676709, 5120, 4974, 1.029353
first_fit, True, 10000, 12.550785, 5011, 4995, 1.003203
first_fit, False, 10000, 11.691495, 5164, 5004, 1.031974
first_fit, True, 10000, 12.708476, 5079, 5041, 1.007538
first_fit, False, 10000, 11.753069, 5192, 5025, 1.033234
first_fit, True, 10000, 12.661663, 5031, 5006, 1.004994
first_fit, False, 10000, 11.815831, 5145, 5005, 1.027972
first_fit, True, 10000, 12.432168, 4977, 4963, 1.002821
