Algorithm, Descending?, n, Runtime (s), SOL, OPT, SOL/OPT
ptas_awf, True, 100000, 6.357278, 56359, 49941, 1.128512
ptas_awf, True, 100000, 6.477663, 56470, 50072, 1.127776
ptas_awf, True, 100000, 6.471231, 56224, 49906, 1.126598
ptas_awf, True, 100000, 6.373862, 56330, 50011, 1.126352
ptas_awf, True, 100000, 6.328796, 56708, 50227, 1.129034
ptas_awf, True, 100000, 6.461033, 56155, 49804, 1.12752
ptas_awf, True, 100000, 6.381868, 56253, 49915, 1.126976
ptas_awf, True, 100000, 6.35553, 56206, 49859, 1.127299
ptas_awf, True, 100000, 6.412291, 56384, 49993, 1.127838
ptas_awf, True, 100000, 6.465316, 56250, 49901, 1.127232
ptas_awf, True, 100000, 6.384537, 56332, 49910, 1.128672
ptas_awf, True, 100000, 6.364206, 56249, 49936, 1.126422
ptas_awf, True, 100000, 6.467251, 56294, 49963, 1.126714
ptas_awf, True, 100000, 6.395212, 56370, 50043, 1.126431
ptas_awf, True, 100000, 6.292729, 56328, 49989, 1.126808
ptas_awf, True, 100000, 6.420404, 56105, 49844, 1.125612
ptas_awf, True, 100000, 6.447908, 56283, 49943, 1.126945
ptas_awf, True, 100000, 6.364153, 56425, 50083, 1.12663
ptas_awf, True, 100000, 6.306907, 56463, 50026, 1.128673
ptas_awf, True, 100000, 6.504586, 56420, 49980, 1.128852
ptas_awf, True, 100000, 6.381356, 56151, 49849, 1.126422
ptas_awf, True, 100000, 6.350018, 56244, 49846, 1.128355
ptas_awf, True, 100000, 6.41972, 56286, 49918, 1.127569
ptas_awf, True, 100000, 6.49948, 56403, 49999, 1.128083
ptas_awf, True, 100000, 6.397442, 56481, 50083, 1.127748
ptas_awf, True, 100000, 6.343017, 56342, 50041, 1.125917
ptas_awf, True, 100000, 6.47683, 56217, 49858, 1.127542
ptas_awf, True, 100000, 6.396113, 56485, 50022, 1.129203
ptas_awf, True, 100000, 6.34249, 56349, 49983, 1.127363
ptas_awf, True, 100000, 6.471379, 56453, 50067, 1.127549
Doing PTAS, eps=0.1
ptas_awf, True, 100000, 6.58896, 52581, 49969, 1.052272
ptas_awf, True, 100000, 6.552867, 52728, 50037, 1.05378
ptas_awf, True, 100000, 6.561135, 52749, 50028, 1.05439
ptas_awf, True, 100000, 6.569899, 52551, 50014, 1.050726
ptas_awf, True, 100000, 6.622348, 52778, 50152, 1.052361
ptas_awf, True, 100000, 6.575787, 52379, 49788, 1.052041
ptas_awf, True, 100000, 6.505716, 52482, 49936, 1.050985
ptas_awf, True, 100000, 6.54864, 52466, 49882, 1.051802
ptas_awf, True, 100000, 6.517601, 52639, 50033, 1.052086
ptas_awf, True, 100000, 6.590802, 52814, 50124, 1.053667
ptas_awf, True, 100000, 6.562696, 52688, 50079, 1.052098
ptas_awf, True, 100000, 6.519943, 52560, 49927, 1.052737
ptas_awf, True, 100000, 6.551196, 52422, 49842, 1.051764
ptas_awf, True, 100000, 6.637488, 52766, 50140, 1.052373
ptas_awf, True, 100000, 6.574725, 52493, 49955, 1.050806
ptas_awf, True, 100000, 6.535081, 52544, 49929, 1.052374
ptas_awf, True, 100000, 6.551139, 52403, 49864, 1.050918
ptas_awf, True, 100000, 6.548633, 52592, 49947, 1.052956
ptas_awf, True, 100000, 6.618115, 52741, 50095, 1.05282
ptas_awf, True, 100000, 6.492472, 52445, 49882, 1.051381
ptas_awf, True, 100000, 6.582218, 52565, 49978, 1.051763
ptas_awf, True, 100000, 6.555234, 52473, 49815, 1.053357
ptas_awf, True, 100000, 6.587163, 52800, 50159, 1.052653
ptas_awf, True, 100000, 6.56403, 52628, 50059, 1.051319
ptas_awf, True, 100000, 6.505355, 52659, 50008, 1.053012
ptas_awf, True, 100000, 6.537994, 52464, 49967, 1.049973
ptas_awf, True, 100000, 6.554049, 52702, 50048, 1.053029
ptas_awf, True, 100000, 6.584366, 52560, 49998, 1.051242
ptas_awf, True, 100000, 6.606453, 52612, 50044, 1.051315
ptas_awf, True, 100000, 6.507295, 52694, 50091, 1.051965
ptas_awf, True, 100000, 6.564835, 52427, 49826, 1.052202
ptas_awf, True, 100000, 6.512606, 52576, 50028, 1.050931
ptas_awf, True, 100000, 6.513668, 52619, 50017, 1.052022
ptas_awf, True, 100000, 6.576739, 52519, 49934, 1.051768
ptas_awf, True, 100000, 6.562466, 52567, 49964, 1.052098
ptas_awf, True, 100000, 6.553414, 52384, 49814, 1.051592
ptas_awf, True, 100000, 6.540797, 52658, 50015, 1.052844
ptas_awf, True, 100000, 6.530676, 52609, 49939, 1.053465
ptas_awf, True, 100000, 6.491585, 52618, 49974, 1.052908
ptas_awf, True, 100000, 6.543971, 52718, 50095, 1.052361
ptas_awf, True, 100000, 6.532367, 52584, 49999, 1.051701
ptas_awf, True, 100000, 6.515111, 52513, 49921, 1.051922
ptas_awf, True, 100000, 6.539796, 52512, 49922, 1.051881
ptas_awf, True, 100000, 6.558076, 52693, 49984, 1.054197
ptas_awf, True, 100000, 6.530519, 52690, 50019, 1.0534
ptas_awf, True, 100000, 6.553909, 52736, 50089, 1.052846
ptas_awf, True, 100000, 6.578296, 52826, 50156, 1.053234
ptas_awf, True, 100000, 6.56662, 52648, 50004, 1.052876
ptas_awf, True, 100000, 6.538067, 52502, 49898, 1.052186
ptas_awf, True, 100000, 6.540095, 52556, 50014, 1.050826
ptas_awf, True, 100000, 6.521783, 52621, 49970, 1.053052
ptas_awf, True, 100000, 6.551795, 52644, 50029, 1.05227
ptas_awf, True, 100000, 6.505857, 52440, 49879, 1.051344
ptas_awf, True, 100000, 6.488623, 52643, 50048, 1.05185
ptas_awf, True, 100000, 6.535755, 52583, 50017, 1.051303
ptas_awf, True, 100000, 6.567359, 52803, 50149, 1.052922
ptas_awf, True, 100000, 6.496023, 52512, 49948, 1.051333
ptas_awf, True, 100000, 6.543464, 52514, 49969, 1.050932
ptas_awf, True, 100000, 6.549982, 52822, 50151, 1.053259
ptas_awf, True, 100000, 6.714656, 53078, 50269, 1.055879
ptas_awf, True, 100000, 6.531333, 52583, 49984, 1.051997
ptas_awf, True, 100000, 6.5165, 52410, 49834, 1.051692
ptas_awf, True, 100000, 6.549051, 52776, 50129, 1.052804
ptas_awf, True, 100000, 6.517364, 52579, 50040, 1.050739
Doing PTAS, eps=0.05
ptas_awf, True, 100000, 6.634573, 51195, 49856, 1.026857
ptas_awf, True, 100000, 6.594789, 51470, 50150, 1.026321
ptas_awf, True, 100000, 6.537086, 51305, 49927, 1.0276
ptas_awf, True, 100000, 6.741817, 51388, 49974, 1.028295
ptas_awf, True, 100000, 6.700213, 51227, 49896, 1.026675
ptas_awf, True, 100000, 6.603082, 51418, 50042, 1.027497
ptas_awf, True, 100000, 6.667427, 51277, 49947, 1.026628
ptas_awf, True, 100000, 6.68684, 51420, 50074, 1.02688
ptas_awf, True, 100000, 6.729853, 51379, 50013, 1.027313
ptas_awf, True, 100000, 6.796472, 51386, 50025, 1.027206
ptas_awf, True, 100000, 6.751201, 51352, 50014, 1.026753
ptas_awf, True, 100000, 6.734115, 51167, 49857, 1.026275
ptas_awf, True, 100000, 6.691914, 51305, 49964, 1.026839
ptas_awf, True, 100000, 6.626723, 51267, 49933, 1.026716
ptas_awf, True, 100000, 6.670297, 51682, 50150, 1.030548
ptas_awf, True, 100000, 6.666814, 51330, 49970, 1.027216
ptas_awf, True, 100000, 6.685171, 51400, 50005, 1.027897
ptas_awf, True, 100000, 6.5937, 51450, 50059, 1.027787
ptas_awf, True, 100000, 6.716227, 51522, 50107, 1.02824
ptas_awf, True, 100000, 6.711106, 51532, 50095, 1.028685
ptas_awf, True, 100000, 6.670395, 51275, 49907, 1.027411
ptas_awf, True, 100000, 6.663242, 51498, 50101, 1.027884
ptas_awf, True, 100000, 6.784631, 51319, 49894, 1.028561
ptas_awf, True, 100000, 6.691471, 51475, 50133, 1.026769
ptas_awf, True, 100000, 6.617023, 51310, 49950, 1.027227
ptas_awf, True, 100000, 6.613164, 51320, 49969, 1.027037
ptas_awf, True, 100000, 6.595573, 51434, 50078, 1.027078
ptas_awf, True, 100000, 6.616054, 51409, 50042, 1.027317
ptas_awf, True, 100000, 6.672324, 51472, 49927, 1.030945
ptas_awf, True, 100000, 6.649625, 51355, 49994, 1.027223
ptas_awf, True, 100000, 6.660525, 51270, 49968, 1.026057
ptas_awf, True, 100000, 6.754858, 51468, 50087, 1.027572
ptas_awf, True, 100000, 6.817685, 51660, 50210, 1.028879
ptas_awf, True, 100000, 6.74283, 51183, 49840, 1.026946
ptas_awf, True, 100000, 6.620272, 51474, 50062, 1.028205
ptas_awf, True, 100000, 6.594368, 51253, 49922, 1.026662
ptas_awf, True, 100000, 6.576663, 51378, 50035, 1.026841
ptas_awf, True, 100000, 6.689986, 51524, 50122, 1.027972
ptas_awf, True, 100000, 6.676249, 51467, 50099, 1.027306
ptas_awf, True, 100000, 6.762162, 51502, 50099, 1.028005
ptas_awf, True, 100000, 6.61918, 51469, 50107, 1.027182
ptas_awf, True, 100000, 6.630415, 51554, 50141, 1.028181
ptas_awf, True, 100000, 6.65537, 51356, 49998, 1.027161
ptas_awf, True, 100000, 6.738793, 51618, 50140, 1.029477
ptas_awf, True, 100000, 6.798669, 51584, 50121, 1.029189
ptas_awf, True, 100000, 6.769724, 51329, 49960, 1.027402
ptas_awf, True, 100000, 6.607109, 51202, 49880, 1.026504
ptas_awf, True, 100000, 6.6087, 51577, 50145, 1.028557
ptas_awf, True, 100000, 6.641942, 51291, 49902, 1.027835
ptas_awf, True, 100000, 6.612589, 51425, 50045, 1.027575
ptas_awf, True, 100000, 6.672959, 51336, 49978, 1.027172
ptas_awf, True, 100000, 6.718324, 51393, 50073, 1.026362
ptas_awf, True, 100000, 6.691133, 51289, 49965, 1.026499
ptas_awf, True, 100000, 6.735844, 51528, 50131, 1.027867
ptas_awf, True, 100000, 6.672513, 51512, 50117, 1.027835
ptas_awf, True, 100000, 6.704369, 51437, 50084, 1.027015
ptas_awf, True, 100000, 6.775938, 51269, 49937, 1.026674
ptas_awf, True, 100000, 6.889314, 51511, 50053, 1.029129
ptas_awf, True, 100000, 6.743513, 51509, 50101, 1.028103
ptas_awf, True, 100000, 6.625652, 51369, 50046, 1.026436
ptas_awf, True, 100000, 6.749034, 51279, 49920, 1.027224
ptas_awf, True, 100000, 6.695537, 51470, 50084, 1.027674
ptas_awf, True, 100000, 6.662853, 51476, 50080, 1.027875
ptas_awf, True, 100000, 6.704977, 51372, 49952, 1.028427
Doing PTAS, eps=0.01
ptas_awf, True, 100000, 6.824002, 50449, 50127, 1.006424
ptas_awf, True, 100000, 6.820505, 50370, 50052, 1.006353
ptas_awf, True, 100000, 6.826038, 50302, 49971, 1.006624
ptas_awf, True, 100000, 6.748455, 50279, 49959, 1.006405
ptas_awf, True, 100000, 6.759331, 50375, 50072, 1.006051
ptas_awf, True, 100000, 6.811838, 50384, 49999, 1.0077
ptas_awf, True, 100000, 6.707826, 50299, 49970, 1.006584
ptas_awf, True, 100000, 6.780089, 50400, 50009, 1.007819
ptas_awf, True, 100000, 6.824114, 50462, 50049, 1.008252
ptas_awf, True, 100000, 6.780247, 50419, 50104, 1.006287
ptas_awf, True, 100000, 6.770249, 50325, 49993, 1.006641
ptas_awf, True, 100000, 6.694994, 50328, 49994, 1.006681
ptas_awf, True, 100000, 6.749759, 50382, 50046, 1.006714
ptas_awf, True, 100000, 6.747348, 50184, 49855, 1.006599
ptas_awf, True, 100000, 6.798813, 50281, 49902, 1.007595
ptas_awf, True, 100000, 6.789747, 50215, 49878, 1.006756
ptas_awf, True, 100000, 6.670726, 50425, 50060, 1.007291
ptas_awf, True, 100000, 6.659239, 50397, 50048, 1.006973
ptas_awf, True, 100000, 6.737908, 50332, 49943, 1.007789
ptas_awf, True, 100000, 6.738608, 50191, 49894, 1.005953
ptas_awf, True, 100000, 6.764927, 50391, 50048, 1.006853
ptas_awf, True, 100000, 6.734439, 50145, 49855, 1.005817
ptas_awf, True, 100000, 6.722066, 50160, 49831, 1.006602
ptas_awf, True, 100000, 6.661958, 50280, 49969, 1.006224
ptas_awf, True, 100000, 6.821008, 50568, 50121, 1.008918
ptas_awf, True, 100000, 6.783404, 50407, 50105, 1.006027
ptas_awf, True, 100000, 6.75563, 50300, 49964, 1.006725
ptas_awf, True, 100000, 6.773977, 50333, 49999, 1.00668
ptas_awf, True, 100000, 6.669576, 50346, 49974, 1.007444
ptas_awf, True, 100000, 6.719518, 50368, 50067, 1.006012
ptas_awf, True, 100000, 6.783875, 50373, 50014, 1.007178
ptas_awf, True, 100000, 6.772635, 50285, 49953, 1.006646
ptas_awf, True, 100000, 6.791325, 50447, 50080, 1.007328
ptas_awf, True, 100000, 6.761432, 50518, 50060, 1.009149
ptas_awf, True, 100000, 6.695092, 50342, 49999, 1.00686
ptas_awf, True, 100000, 6.668628, 50475, 50069, 1.008109
ptas_awf, True, 100000, 6.706257, 50329, 49948, 1.007628
ptas_awf, True, 100000, 6.776338, 50397, 50076, 1.00641
ptas_awf, True, 100000, 6.805746, 50395, 50030, 1.007296
ptas_awf, True, 100000, 6.708952, 50308, 49963, 1.006905
ptas_awf, True, 100000, 6.633885, 50237, 49913, 1.006491
ptas_awf, True, 100000, 6.80219, 50439, 50059, 1.007591
ptas_awf, True, 100000, 6.733546, 50344, 50027, 1.006337
ptas_awf, True, 100000, 6.738598, 50338, 50038, 1.005995
ptas_awf, True, 100000, 6.782994, 50433, 49978, 1.009104
ptas_awf, True, 100000, 6.687106, 50141, 49854, 1.005757
ptas_awf, True, 100000, 6.660509, 50245, 49930, 1.006309
ptas_awf, True, 100000, 6.730045, 50692, 50196, 1.009881
ptas_awf, True, 100000, 6.724605, 50402, 50112, 1.005787
ptas_awf, True, 100000, 6.818673, 50330, 49972, 1.007164
ptas_awf, True, 100000, 6.867457, 50510, 50116, 1.007862
ptas_awf, True, 100000, 6.767688, 50464, 50091, 1.007446
ptas_awf, True, 100000, 6.773016, 50411, 50078, 1.00665
ptas_awf, True, 100000, 6.671548, 50279, 49945, 1.006687
ptas_awf, True, 100000, 6.679537, 50349, 50007, 1.006839
ptas_awf, True, 100000, 6.767907, 50467, 50079, 1.007748
ptas_awf, True, 100000, 6.847608, 50296, 49937, 1.007189
ptas_awf, True, 100000, 6.768439, 50351, 49998, 1.00706
ptas_awf, True, 100000, 6.754983, 50292, 49990, 1.006041
ptas_awf, True, 100000, 6.748365, 50368, 49987, 1.007622
ptas_awf, True, 100000, 6.658151, 50451, 50050, 1.008012
ptas_awf, True, 100000, 6.737755, 50419, 50049, 1.007393
ptas_awf, True, 100000, 6.742609, 50282, 49961, 1.006425
ptas_awf, True, 100000, 6.777252, 50245, 49933, 1.006248
Doing PTAS, eps=0.001
ptas_awf, True, 100000, 6.811137, 50036, 49934, 1.002043
ptas_awf, True, 100000, 6.682528, 49914, 49838, 1.001525
ptas_awf, True, 100000, 6.699127, 49815, 49756, 1.001186
ptas_awf, True, 100000, 6.74462, 49937, 49848, 1.001785
ptas_awf, True, 100000, 6.767206, 50031, 49931, 1.002003
ptas_awf, True, 100000, 6.792356, 50112, 50035, 1.001539
ptas_awf, True, 100000, 6.761425, 49994, 49916, 1.001563
ptas_awf, True, 100000, 6.761138, 50131, 50017, 1.002279
ptas_awf, True, 100000, 6.840311, 50190, 50009, 1.003619
ptas_awf, True, 100000, 6.835909, 50023, 49937, 1.001722
ptas_awf, True, 100000, 6.82665, 50113, 49994, 1.00238
ptas_awf, True, 100000, 6.8476, 50068, 49982, 1.001721
ptas_awf, True, 100000, 6.832793, 50171, 50031, 1.002798
ptas_awf, True, 100000, 6.839928, 50087, 50017, 1.0014
ptas_awf, True, 100000, 6.898351, 50234, 50073, 1.003215
ptas_awf, True, 100000, 6.780059, 49955, 49874, 1.001624
ptas_awf, True, 100000, 6.830688, 50040, 49945, 1.001902
ptas_awf, True, 100000, 6.721797, 50105, 49963, 1.002842
ptas_awf, True, 100000, 6.709843, 50184, 50041, 1.002858
ptas_awf, True, 100000, 6.701147, 50154, 49980, 1.003481
ptas_awf, True, 100000, 6.841853, 50011, 49913, 1.001963
ptas_awf, True, 100000, 6.695639, 50412, 50136, 1.005505
ptas_awf, True, 100000, 6.706867, 50057, 49983, 1.001481
ptas_awf, True, 100000, 6.727051, 50022, 49950, 1.001441
ptas_awf, True, 100000, 6.733651, 50246, 50095, 1.003014
ptas_awf, True, 100000, 6.820182, 50088, 49979, 1.002181
ptas_awf, True, 100000, 6.834467, 50283, 50110, 1.003452
ptas_awf, True, 100000, 6.74181, 50214, 50123, 1.001816
ptas_awf, True, 100000, 6.767685, 50153, 50034, 1.002378
ptas_awf, True, 100000, 6.734813, 49962, 49873, 1.001785
ptas_awf, True, 100000, 6.8038, 50169, 50028, 1.002818
ptas_awf, True, 100000, 6.825153, 50152, 49996, 1.00312
ptas_awf, True, 100000, 6.851651, 50057, 49975, 1.001641
ptas_awf, True, 100000, 6.717048, 50254, 50104, 1.002994
ptas_awf, True, 100000, 6.752294, 50234, 49988, 1.004921
ptas_awf, True, 100000, 7.071783, 50344, 50175, 1.003368
ptas_awf, True, 100000, 6.952909, 50171, 50001, 1.0034
ptas_awf, True, 100000, 6.866651, 50158, 50018, 1.002799
ptas_awf, True, 100000, 6.789693, 50235, 50055, 1.003596
ptas_awf, True, 100000, 6.813123, 50233, 50078, 1.003095
ptas_awf, True, 100000, 6.863549, 50209, 50085, 1.002476
ptas_awf, True, 100000, 6.892989, 50031, 49944, 1.001742
ptas_awf, True, 100000, 6.936521, 49957, 49884, 1.001463
ptas_awf, True, 100000, 6.945233, 50241, 50124, 1.002334
ptas_awf, True, 100000, 6.751807, 50170, 50054, 1.002317
ptas_awf, True, 100000, 6.852083, 50170, 50065, 1.002097
ptas_awf, True, 100000, 6.912502, 50071, 49992, 1.00158
ptas_awf, True, 100000, 6.944429, 50059, 49971, 1.001761
ptas_awf, True, 100000, 6.923574, 50128, 49966, 1.003242
ptas_awf, True, 100000, 6.702154, 50075, 49966, 1.002181
ptas_awf, True, 100000, 6.7261, 50071, 49968, 1.002061
ptas_awf, True, 100000, 6.803064, 50238, 50081, 1.003135
ptas_awf, True, 100000, 6.840937, 50152, 50034, 1.002358
ptas_awf, True, 100000, 6.870077, 49985, 49909, 1.001523
ptas_awf, True, 100000, 6.830204, 50054, 49947, 1.002142
ptas_awf, True, 100000, 6.809559, 50264, 50167, 1.001934
ptas_awf, True, 100000, 6.731431, 50089, 49963, 1.002522
ptas_awf, True, 100000, 6.775858, 50096, 50004, 1.00184
ptas_awf, True, 100000, 6.834731, 50008, 49944, 1.001281
ptas_awf, True, 100000, 6.798151, 50102, 50005, 1.00194
ptas_awf, True, 100000, 6.741284, 50235, 50110, 1.002495
ptas_awf, True, 100000, 6.805967, 50126, 49995, 1.00262
ptas_awf, True, 100000, 6.759766, 49968, 49914, 1.001082
ptas_awf, True, 100000, 6.78078, 50272, 50126, 1.002913
